,Event ID,Recalling Firm,Substance Name,Product Description,Ingestion Route,Reason,Classification,Quantity,Voluntary/Mandated,Distribution,Initial Notification Method,Recall Begins,Recall End,Status,City,State,Postal Code,Country
318,76641,"G & W  Laboratories, Inc.",['na'],"Clindamycin Phosphate Topical Solution USP, 1%, packaged in a) 30 mL applicator bottles (NDC 0472-0987-91) and b) 60 mL applicator bottles (NDC 0472-0987-92), Rx Only, Manufactured by: G&W Laboratories, Inc., 111 Coolidge Street, South Plainfield, NJ 07080; Distributed by: Actavis Mid Atlantic LLC, 1877 Kawai Road, Lincolnton, NC 28092.",na,CGMP Deviations,Class III,"39,816 bottles",Voluntary: Firm initiated,Nationwide in the USA.,E-Mail,2/28/2017,12/27/2017,Terminated,South Plainfield,NJ,07080-3895,United States
319,68566,"CareFusion 213, LLC","['CHLORHEXIDINE GLUCONATE', 'ISOPROPYL ALCOHOL']","ChloraPrep With Tint,  2% w/v chlorhexidine gluconate (CHG) and 70% v/v isopropyl alcohol (IPA), 26 mL APPLICATOR, Hi-Lite Orange. Rx Only.  CareFusion, El Paso, TX 79912.  NDC: 054365-400-13.",TOPICAL,Lack of Assurance of Sterility; Immediate product pouches may not be properly sealed.,Class II,"23,000 Applicators",Voluntary: Firm initiated,Nationwide in U.S.,Letter,6/13/2013,4/22/2015,Terminated,El Paso,TX,79912-8000,United States
320,88862,"Vita Pharmacy, LLC dba Talon Compounding Pharmacy",['na'],"TEST CYPIONATE 200MG/ANASTROZOLE 1MG/DUTASTERIDE 0.5MG/ML IN OIL  INJECTABLE, Rx only, Talon Compounding Pharmacy, 2950 Thousand Oaks Drive Ste 25, San Antonio, Texas 78247",na,Lack of Assurance of Sterility,Class II,13 vials,Voluntary: Firm initiated,"United States including Washington, D.C. and Puerto Rico",Telephone,10/12/2021,10/4/2023,Terminated,San Antonio,TX,78247-3347,United States
321,88693,"First Royal Care Co. LLC, dba Red Mountain Compounding Pharmacy",['na'],"PYRIDOXINE HCL (B6) 100MG/ML MDV, Red Mountain Compounding Rx",na,Lack of Assurance of Sterility,Class II,,Voluntary: Firm initiated,"494 patients/consumers received prescriptions and are located in AZ, CA FL, MN, MT, TX, and UT.",,8/13/2021,4/12/2023,Terminated,Mesa,AZ,85207-3761,United States
322,88862,"Vita Pharmacy, LLC dba Talon Compounding Pharmacy",['na'],"ULTRA-TEST (CYP 80%/PROP 20%) 200MG/ML INJ #1 200MG/ML INJECTABLE, Rx only, Talon Compounding Pharmacy, 2950 Thousand Oaks Drive Ste 25, San Antonio, Texas 78247",na,Lack of Assurance of Sterility,Class II,23 vials,Voluntary: Firm initiated,"United States including Washington, D.C. and Puerto Rico",Telephone,10/12/2021,10/4/2023,Terminated,San Antonio,TX,78247-3347,United States
323,76819,"Sun Pharmaceutical Industries, Inc.",['na'],"Olanzapine Tablets, 7.5 mg, packaged in a) 30-count bottles (NDC 62756-553-83), b) 100-count bottles (NDC 62756-553-88), and c) 1000-count bottles (NDC 62756-553-18), Rx Only, Distributed by: Sun Pharmaceutical Industries, Inc., Cranbury, NJ 08512, Manufactured by: Sun Pharmaceutical Ind. Ltd., Halol-Baroda Highway, Halol-389, 350 Gujarat, India.",na,Failed Impurities/Degradation Specifications,Class III,"6,138 bottles",Voluntary: Firm initiated,Nationwide in the USA and Puerto Rico,Letter,3/22/2017,7/11/2018,Terminated,Cranbury,NJ,08512-3605,United States
324,69314,Hospira Inc.,['HYDROMORPHONE HYDROCHLORIDE'],"Hydromorphone Hydrochloride Injection, USP, 10 mg/mL, Rx only, packaged in a) 1 mL Single-dose Vial (NDC 0703-0110-01), packaged in 10 x 1 mL Single-dose Vials per carton (NDC 0703-0110-03); Mfd By: Hospira Inc., Lake Forest, IL  60045; Mfd For: Teva Parenteral Medicines, Inc., Irvine, CA  92618; and b) 1 mL Single-dose Vial, packaged in 10 x 1 mL Single-dose Vials per carton (NDC 0409-2634-01), Hospira, Inc., Lake Forest, IL  60045.",INTRAMUSCULAR,Lack Of Assurance Of Sterility,Class II,"145,600 vials",Voluntary: Firm initiated,Nationwide,Letter,10/1/2014,3/23/2017,Terminated,Lake Forest,IL,60045-2579,United States
325,71275,Montana Compounding Pharmacy,['na'],"Glutathione INHALATION (PF), solution, 100mg/mL, 4 mL vial, Rx only, dispensed by Montana Compounding Pharmacy, Missoula, MT.",na,Lack of Assurance of Sterility; objectionable conditions observed during a FDA inspection,Class II,20/4 mL vials,Voluntary: Firm initiated,MT and ND,Letter,5/15/2015,12/20/2016,Terminated,Missoula,MT,59802-4437,United States
326,90566,"Family Dollar Stores, Llc.",['na'],DR SCHOLLS CLR AWAY LIQ WART REMVR 20CT SKU 998384   DR SCHOLLS CALLUS REMOVER PADS 4CT SKU 998431   DR SCHOLLS CORN REMOVERS 9CT SKU 998403 distributed to specific Family Dollar Stores 04/30/2022 through 06/10/2022.,na,CGMP Deviations,Class II,Unknown,Voluntary: Firm initiated,Nationwide within the United States,Other,6/23/2022,,Ongoing,Chesapeake,VA,23320-1604,United States
327,64298,Aaron Industries Inc,['na'],"Rite Aid Maximum Strength Tussin Cough & Cold Mucus Relief CF, (dextromethorphan HBr 10 mg, guaifenesin 200 mg, phenylephrine HCI 5 mg, 4 FL. OZ./12 PK (UPC Code: 0-11822-57307-8) and 8 FL.OZ./12 PK (UPC Code: 0-11822-57313-9),  Distributed by: Rite Aid, Camp Hill, PA, 17011",na,"Presence of Precipitate; white substance confirmed as Guaifenesin, an active ingredient was observed in some bottles.  If the product is shaken or warmed the white particles goes into the solution.",Class III,"35,652 bottles (2,971 cases)",Voluntary: Firm initiated,Nationwide,"Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit",1/18/2013,11/1/2013,Terminated,Lynwood,CA,90262-4022,United States
328,63630,Boehringer Ingelheim Roxane Inc,['na'],"Pradaxa (dabigatran etexilate), 75 mg Capsules, 60 count bottles, Rx only, Distributed by Boehringer Ingelheim Pharmaceuticals, Inc., Ridgefield, CT --- NDC 0597-0149-54",na,Defective container; damaged bottles could allow moisture to get into the bottle and thus may impair the quality of the product,Class II,"8,381 bottles",Voluntary: Firm initiated,Nationwide,Letter,11/5/2012,9/18/2013,Terminated,Columbus,OH,43228-9579,United States
329,90566,"Family Dollar Stores, Llc.",['na'],"GUARDIAN ANTACID EX STRGTH TBLT FRT 96CT SKU 901379   GUARDIAN CHWABLE SMTHIES BRRY FSION 60CT SKU 999845   GS EFFERVESCENT ANTACID TABLET 36 CT SKU 913102   GUARDIAN ANTCD TBLT XTRA STGTH BRY 96 CT SKU 914109 	  GUARDIAN ANTCID TBLT REG STTH FRT 150 CT SKU 914726   GC ANTACID SUPREME CHERRY 12 FL OZ SKU 914112   GUARDIAN ANTD ULTR STRGTH 1000 FRT 72 CT SKU 902322  distributed to specific Family Dollar Stores 04/30/2022 through 06/10/2022.",na,CGMP Deviations,Class II,Unknown,Voluntary: Firm initiated,Nationwide within the United States,Other,6/23/2022,,Ongoing,Chesapeake,VA,23320-1604,United States
330,89402,Exela Pharma Sciences LLC,['na'],"8.4% Sodium Bicarbonate Injection, USP 50 mEq/50 mL (1 mEq/mL), 50 mL vials, Rx Only, Manufactured and Distributed by: Exela Pharma Sciences, LLC., Lenoir, NC 28645, NDC 51754-5001-1",na,Lack of Assurance of Sterility,Class II,"18,960 vials",Voluntary: Firm initiated,Nationwide within the United States,Letter,1/11/2022,12/2/2022,Terminated,Lenoir,NC,28645-3618,United States
331,91717,Sciegen Pharmaceuticals Inc,['GABAPENTIN'],"Gabapentin Tablets, USP 600 mg, 500 tablets per bottle, RX Only, Manufactured by ScieGen Pharmaceuticals Inc., Hauppauge, NY 11788, NDC: 50228-177-05.",ORAL,Presence of Foreign Tablets/Capsules,Class III,"4,392 bottles",Voluntary: Firm initiated,Nationwide in the USA and Puerto Rico,Letter,2/17/2023,,Ongoing,Hauppauge,NY,11788-3727,United States
332,66856,Natures Pharmacy & Compounding Center,['na'],Papaverine 1nj 30mg/ml,na,Lack of Assurance of Sterility,Class II,,Voluntary: Firm initiated,NC,Telephone,11/1/2013,4/24/2014,Terminated,Asheville,NC,28803-2558,United States
333,65690,"Aidapak Services, LLC",['na'],"FLECAINIDE ACETATE, Tablet, 100 mg, Rx only, Distributed by: AidaPak Service, LLC, NDC 00054001125.",na,Labeling,Class II,100 Tablets,Voluntary: Firm initiated,"Repacked drugs were distributed in Arizona, California, Oregon, and Washington.",Telephone,7/2/2013,2/7/2014,Terminated,Vancouver,WA,98684-3501,United States
334,80601,King Bio Inc.,['na'],"Dr. King's SafeCare Rx Melancholic Homeopathic, 2 fl oz (59 mL), King Bio, Inc., 3 Westside Dr. Asheville, NC 28806 USA, UPC 357955201021, NDC 57955-2011-2",na,Microbial Contamination,Class I,100 bottles,Voluntary: Firm initiated,"U.S.A. Nationwide, Canada, and Australia.",Press Release,7/20/2018,1/19/2022,Terminated,Asheville,NC,28806-2846,United States
335,88731,IntegraDose Compounding Services LLC,['na'],"ceFAZolin, 2 G/20 mL in Sterile Water, 20 mL Sterile Syringe for Injection, IntegraDose Compounding Services, LLC, 719 Kasota Ave SE, Minneapolis, MN. NDC 71139-7087-1",na,Lack of Assurance of Sterility.,Class II,"2,614 syringes",Voluntary: Firm initiated,"NH, MA, MN",Telephone,9/17/2021,10/2/2022,Terminated,Minneapolis,MN,55414-2842,United States
336,65479,"Main Street Family Pharmacy, LLC",['na'],"Testosterone Cypionate 250mg 10ml, Main Street Compounding Pharmacy, 126 East Main Street, Newbern, TN 38059, 888-658-6200",na,The firm received seven reports of adverse reactions in the form of skin abscesses potentially linked to compounded preservative-free methylprednisolone 80mg/ml 10 ml vials.,Class II,21 units,Voluntary: Firm initiated,"nationwide, specifically:  AK, AL, AZ, CA, CO, CT, DC, FL, GA, HI, IL, IN, KS, KY, LA, MA, MD, MN, MO, MS, NC,   NE, NH, NJ, NM, NV, NY, OH, OK, OR, PA, SC, TN, TX, UT, VA, WA, WI, and WV",Telephone,5/28/2013,4/22/2014,Terminated,Newbern,TN,38059,United States
337,90948,"Akorn, Inc.",['na'],"Lidocaine Hydrochloride Jelly USP, 2%, Packaged as (a) 5 mL tube (NDC 17478-711-10) x10 per box NDC 17478-711-31; (b) 30 mL tube NDC 17478-711-30; Rx only,  Manufactured by: Akorn, Inc., Lake Forest, Il 60045.",na,CGMP Deviations,Class II,"2,369,258 tubes",Voluntary: Firm initiated,Nationwide in the USA,Letter,10/13/2022,,Ongoing,Gurnee,IL,60031-5278,United States
338,70713,"Matheson, Inc.",['AIR'],"AIR COMPRESSED, Medical Air, USP, Rx Only.  Matheson Tri-Gas, Inc., 150 Allen Road, Basking Ridge, NJ 07920.  Available in A) E or 22 cu ft cylinder, NDC: 55037-302-09; B) 40 cu ft cylinder, NDC: 55037-302-10; C) 200 cu ft cylinder, NDC: 55037-302-15; D) 220 cu ft cylinder, NDC: 55037-302-16; E) 300 cu ft cylinder, NDC: 55037-302-18, 55037-302-19, 55037-302-20.",RESPIRATORY (INHALATION),Failed Impurities/Degradation Specification; out of specification results for carbon dioxide,Class III,"137,880 cubic feet",Voluntary: Firm initiated,Michigan and Wisconsin,"Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit",3/10/2015,4/17/2015,Terminated,New Brighton,MN,55112-3279,United States
339,80655,"Right Value Drug Stores, Inc.",['na'],"Testosterone 200 mg Pellet, Rx only, Carie Boyd's Prescription Shop 122 Grapevine Hwy., Hurst, TX 76054, 800-930-4361",na,Labeling,Class III,4800 pellets,Voluntary: Firm initiated,Nationwide with the United States,Letter,7/26/2018,1/30/2020,Terminated,Hurst,TX,76054-2406,United States
340,83265,"Altaire Pharmaceuticals, Inc.",['na'],"CVS Health Fast Acting Lubricant Eye Drops Dry Eye Therapy, Twin Pack Item#: 994881, Product Size: 2 x 10 mL, Distributed by: CVS Pharmacy, Inc. One CVS Drive, Woonsocket, RI 02895",na,Lack of Assurance of Sterility,Class II,"39,744 units",Voluntary: Firm initiated,U.S.A. Nationwide,"Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit",7/2/2019,,Ongoing,Aquebogue,NY,11931-0849,United States
341,65125,"THE COMPOUNDING SHOP, INC.",['na'],"Sodium EDTA 150 mg/mL Injectable, 250 mL vial, compounded by The Compounding Shop, St. Petersburg, FL",na,Lack of Assurance of Sterility,Class II,43 vials of 250mL each,Voluntary: Firm initiated,"Florida, California, Minnesota, and Maine","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit",5/2/2013,,Completed,St Petersburg,FL,33709-4034,United States
342,82278,Health Solutions Pharmacy Center Inc dba Professional Compounding Pharmacy,['na'],"PAPAVERINE-PHENTOLAMINE 15-0.5MGMG/ML INJECTABLE, 9ml, Professional Compounding Pharmacy, 996 NW Circle Blvd. #105 Corvallis, OR 97330 .",na,Lack of Processing Controls,Class II,1 prescription 9ml injectable,Voluntary: Firm initiated,Dispensed in Oregon,Telephone,2/21/2019,7/23/2020,Terminated,Corvallis,OR,97330-1485,United States
343,74187,Well Care Compounding Pharmacy,['na'],"ESTRADIOL CYPIONATE 10 MG/ML, packaged in 5mL vials, Rx only, Well Care Compounding Pharmacy Las Vegas, NV 89121",na,Lack of Assurance of Sterility,Class II,869 Units (Total All Products),Voluntary: Firm initiated,NV,Press Release,5/17/2016,1/13/2017,Terminated,Las Vegas,NV,89121-7345,United States
344,92707,"Central Admixture Pharmacy Services, Inc.",['na'],"Neonatal TPN Starter Bag, Amino Acids (trophamine) 3%/Dextrose 5% with CALCIUM, total volume = 250mL, IV Bag, Rx Only, Rx only, Central Admixture Pharmacy Services, Inc., 2200 South 43rd Avenue, Pheonix, AZ 85043, NDC: 72196-0413-1",na,Lack of Assurance of Sterility. Validation data for deContamination cycles is lacking.,Class II,96 bags,Voluntary: Firm initiated,Nationwide in the USA,Letter,7/14/2023,,Ongoing,Phoenix,AZ,85043-3909,United States
345,72520,Western Drug,['na'],"Cantharitus Multi-Mix Prep, Rx, Western Drug Inc. 106 E. Main Street, Springerville, Arizona 85938",na,Lack of Assurance of Sterility,Class II,1 container,Voluntary: Firm initiated,"Nationwide in US: Arizona, California, Georgia, New Mexico, South Carolina, South Dakota, Texas, and Utah",Telephone,10/19/2015,10/1/2016,Terminated,Springerville,AZ,85938-7203,United States
346,61818,Morton Salt Co.,['na'],"Morton, Sodium Chloride, USP, Granular, packaged in kraft paper bags, fiber drums, and semi-bulk bags.  Product is shipped in 80 lb bags, 350 lb drums & 2000 lb semi-bulk sacks.  Manufactured by Morton Salt, Inc., Chicago, Illinois 60606-1743.",na,Impurities/Degradation Products,Class III,"531,950 lbs",Voluntary: Firm initiated,Nationwide & PR & Ireland.,Letter,5/8/2012,3/1/2013,Terminated,Chicago,IL,60606-1743,United States
347,91443,Northern VA Compounders PLLC,['na'],"QuadMix Plus (PGE1/Papaverine HCl/Phentolamine Mesylate/Atropine) 20mcg/30mg/2mg/0.2mg/mL INJECTABLE, packaged in 2.5 mL Multiple-Dose vials, Rx Only, Compounded by: Akina Pharmacy, 23475 Rock Haven Way Suite 105, Sterling, VA  20166.",na,Lack of Assurance of Sterility,Class II,78 vials,Voluntary: Firm initiated,Nationwide in the USA,"Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit",12/30/2022,6/21/2023,Terminated,Sterling,VA,20166-4444,United States
348,92133,Teva Pharmaceuticals USA Inc,['FENTANYL CITRATE'],"Fentanyl Buccal Tablets CII, 600mcg, packaged in cartons of 28 Buccal Tablets (4 tablets x 7 cards), Rx only, Distributed by: Mayne Pharma, Greenville, NC 27834, NDC 51862-637-28",BUCCAL,Labeling,Class III,1908,Voluntary: Firm initiated,US Nationwide,Letter,4/27/2023,2/29/2024,Terminated,Parsippany,NJ,07054-1120,United States
349,80601,King Bio Inc.,['na'],"Dr. King's SafeCare Rx Ear Relief Formula, 2 fl. oz. (59 mL), King Bio, Inc., 3 Westside Drive, Asheville, NC 28806 USA, UPC 357955015727, NDC 57955-0154-2",na,Microbial Contamination,Class I,185 bottles,Voluntary: Firm initiated,"U.S.A. Nationwide, Canada, and Australia.",Press Release,7/20/2018,1/19/2022,Terminated,Asheville,NC,28806-2846,United States
350,72179,US Compounding Inc,['na'],"HCG/B12 (5,000 units, 0.6 mg) 5 mL, Multi-Dose Vial, For IM or SC Injection, Rx only, Compounded by US Compounding Pharmacy, Conway, Arkansas, 72032, NDC 62295-3083-99",na,Lack of Assurance of Sterility; The firm is recalling all sterile preparations that are within expiry due to deficient practices which may have an impact on sterility assurance.,Class II,"7,852 vials",Voluntary: Firm initiated,Nationwide,Letter,9/12/2015,3/30/2017,Terminated,Conway,AR,72032,United States
351,86929,US Compounding Inc,['na'],"Neostigmine Methylsulfate PF Inj. 5 mg/5 mL, 5 mL Single Use Syringes, Hospital/Office Use Only. US Compounding 1270 Don's Lane Conway, AR 72032 (800) 718-3588  NDC 62295-3324-05",na,Labelling,Class III,1640 syringes,Voluntary: Firm initiated,Nationwide,Letter,11/25/2020,11/5/2021,Terminated,Conway,AR,72032-4753,United States
352,89646,Mckesson Medical-Surgical Inc. Corporate Office,['CLONIDINE HYDROCHLORIDE'],"Duraclon (clonidine HCl injection, USP), 1000 mcg/10 mL (100 mcg/mL), 10 mL single-dose vial, Rx only, MFG: Mylan Pharma, NDC 67457-218-10",EPIDURAL,CGMP Deviations,Class II,9 vials,Voluntary: Firm initiated,USA nationwide.,Letter,4/13/2022,11/30/2023,Terminated,Richmond,VA,23233,United States
353,93542,SUN PHARMACEUTICAL INDUSTRIES INC,['LIOTHYRONINE SODIUM'],"Liothyronine Sodium Tablets, USP 5 mcg, 100-count bottle, Rx Only, Distributed by: Sun Pharmaceutical Industries, Inc. Cranbury, NJ 08512 Manufactured by: Sun Pharmaceutical Industries Ltd. Survey No. 259/15, Dadra-396 191, (U.T. of D & NH), India. NDC 62756-589-88",ORAL,Failed Impurities/Degradation Specifications,Class II,"96,192 bottles",Voluntary: Firm initiated,Nationwide,Letter,12/4/2023,,Ongoing,Princeton,NJ,08540-6620,United States
354,84546,Assurance Infusion,['na'],LIPO B 25MG/50MG/50MG/1000MCG/ML  (10ML VIAL) in 20 mL syringe and 10 mL vial Assurance Infusion (713) 533-8800,na,Lack of Assurance of Sterility.,Class II,2 syringes/1 vial,Voluntary: Firm initiated,Nationwide within the United States,Letter,12/20/2019,10/27/2021,Terminated,Houston,TX,77054-2652,United States
355,92253,"Central Admixture Pharmacy Services, Inc.",['na'],"Neonatal TPN Starter Bag, Amino Acids (Trophamine) 3.5%/Dextrose 10%, packaged in 250 mL per bag, Rx only, Central Admixture Pharmacy Services, Inc., Lehigh Valley, 6580 Snowdrift Road, Allentown, PA  18106, NDC 71285-0406-1.",na,Lack of Assurance of Sterility,Class II,71 bags,Voluntary: Firm initiated,Nationwide in the USA.,E-Mail,4/28/2023,,Ongoing,Allentown,PA,18106-9331,United States
356,71371,The Compounding Pharmacy of America,['na'],"Hydromorphone 80 mg/ml + Bupivacaine 10 mg/ml + Clonidine 1,000 mcg/ml, Baclofen 500 mcg/ml Intrathecal Solution, Sterile-Preservative Free, The Compounding Pharmacy of America, Knoxville, TN",na,Lack of Assurance of Sterility; FDA inspection identified GMP violations potentially impacting product quality and sterility,Class II,22 ml,Voluntary: Firm initiated,Nationwide,Telephone,6/2/2015,2/10/2016,Terminated,Knoxville,TN,37919-4068,United States
357,71591,Liberty Drug & Surgical,['na'],"Vancomycin 25 mg/mL Opthalmic Solution, packaged in a) 10 mL bottle and b) 15 mL bottle, Rx only, Liberty Drug Compound Center, 195 Main St., PO Box 267, Chatham, NJ  07928.",na,Lack of Assurance of Sterility,Class II,3 bottles,Voluntary: Firm initiated,"Physicians, Medical Facilities, and Prescription Specific Patients in NJ and NY",Telephone,6/15/2015,4/23/2018,Terminated,Chatham,NJ,07928-2405,United States
358,65360,"Lowlite Investments, Inc. D/B/A Olympia Pharmacy",['na'],"Acetyl-D-Glucosamine w/Chondroitin 200 mg/ml, compounded by Olympia Pharmacy, Orlando, FL",na,Lack of Assurance of Sterility,Class II,1,Voluntary: Firm initiated,Nationwide and PR,"Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit",5/29/2013,,Ongoing,Orlando,FL,32835-3500,United States
